day,irrigation_demand_m3,community_water_demand_m3,total_water_demand_m3,east_field_demand_m3,north_field_demand_m3,south_field_demand_m3,west_field_demand_m3,east_field_etc_m3,north_field_etc_m3,south_field_etc_m3,west_field_etc_m3,community_chilled_warehouse_water_m3,community_climate_controlled_warehouse_water_m3,community_large_household_water_m3,community_medium_household_water_m3,community_meeting_hall_water_m3,community_non_conditioned_warehouse_water_m3,community_office_admin_water_m3,community_small_household_water_m3,community_total_building_water_m3,community_total_household_water_m3,community_workshop_maintenance_water_m3,gw_untreated_to_tank_m3,gw_treated_to_tank_m3,municipal_to_tank_m3,total_sourced_to_tank_m3,municipal_community_m3,irrigation_delivered_m3,overnight_refill_m3,deficit_m3,east_field_delivered_m3,north_field_delivered_m3,south_field_delivered_m3,west_field_delivered_m3,delivered_tds_ppm,sourced_tds_ppm,crop_tds_requirement_ppm,tds_exceedance_ppm,pumping_energy_kwh,treatment_energy_kwh,application_energy_kwh,east_field_application_energy_kwh,north_field_application_energy_kwh,south_field_application_energy_kwh,west_field_application_energy_kwh,well_1_pumping_kwh,well_2_pumping_kwh,well_3_pumping_kwh,total_water_energy_kwh,municipal_irrigation_cost,municipal_community_cost,groundwater_cost,total_water_cost,tank_volume_m3,tank_tds_ppm,prefill_m3,over_delivery_m3,balance_check,policy_strategy,policy_primary_source,policy_tds_action,policy_deficit,gw_cap_used_month_m3,muni_cap_used_month_m3,gw_monthly_cap_m3,muni_monthly_cap_m3,treatment_feed_m3,treatment_max_feed_m3,treatment_reject_m3,well_1_extraction_m3,well_1_tds_ppm,well_2_extraction_m3,well_2_tds_ppm,well_3_extraction_m3,well_3_tds_ppm,total_groundwater_extracted_m3,treatment_target_m3,treatment_utilization_pct,treatment_energy_multiplier,treatment_on
2020-05-19,657.133,30.42,687.553,273.856,375.122,4.022,4.133,273.856,375.122,4.022,4.133,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,6.853,204.974,270.11,481.937,30.42,657.133,0.0,0.0,273.856,375.122,4.022,4.133,305.277,278.308,510.0,0.0,84.402,315.659,39.675,16.431,22.507,0.241,0.496,9.621,24.052,50.729,439.736,135.055,15.21,113.254,263.519,110.337,381.063,110.337,0.0,0.0,minimize_cost,municipal,none,False,13905.954,3821.956,15000,inf,292.819,2400,87.846,99.891,1400,99.891,3500,99.891,6500,299.673,0.0,0.0,1.4,True
2020-05-20,414.686,27.705,442.391,0.0,405.611,4.422,4.653,0.0,405.611,4.422,4.653,0.525,1.05,8.25,5.4,1.68,0.525,1.575,2.4,11.655,16.05,6.3,4.125,123.381,476.843,604.349,27.705,414.686,0.0,0.0,0.0,405.611,4.422,4.653,299.603,266.593,510.0,0.0,50.804,190.006,25.16,0.0,24.337,0.265,0.558,5.791,14.478,30.535,265.97,238.422,13.853,72.457,324.732,300.0,260.669,300.0,0.0,-0.0,minimize_cost,municipal,none,False,14086.338,4298.799,15000,inf,176.258,2400,52.877,60.128,1400,60.128,3500,60.128,6500,180.383,0.0,0.0,1.4,True
2020-05-21,384.049,30.42,414.469,0.0,375.667,4.022,4.36,0.0,375.667,4.022,4.36,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,3.626,108.46,271.962,384.049,30.42,384.049,0.0,0.0,0.0,375.667,4.022,4.36,294.783,416.549,510.0,0.0,44.661,167.029,23.304,0.0,22.54,0.241,0.523,5.091,12.727,26.843,234.994,135.981,15.21,61.408,212.599,300.0,255.154,300.0,0.0,0.0,minimize_cost,municipal,none,False,14244.907,4570.762,15000,inf,154.943,2400,46.483,52.857,1400,52.857,3500,52.857,6500,158.57,0.0,0.0,1.4,True
2020-05-22,426.402,30.42,456.822,0.0,416.5,4.689,5.213,0.0,416.5,4.689,5.213,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,3.281,98.131,324.99,426.402,30.42,426.402,0.0,0.0,0.0,416.5,4.689,5.213,277.608,330.901,510.0,0.0,40.407,151.121,25.897,0.0,24.99,0.281,0.626,4.606,11.515,24.286,217.425,162.495,15.21,56.243,233.948,300.0,249.638,300.0,0.0,0.0,minimize_cost,municipal,none,False,14388.375,4895.752,15000,inf,140.187,2400,42.056,47.823,1400,47.823,3500,47.823,6500,143.468,0.0,0.0,1.4,True
2020-05-23,459.044,30.42,489.464,0.0,447.533,5.378,6.133,0.0,447.533,5.378,6.133,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,2.936,87.801,368.307,459.044,30.42,459.044,0.0,0.0,0.0,447.533,5.378,6.133,264.88,293.631,510.0,0.0,36.154,135.214,27.911,0.0,26.852,0.323,0.736,4.121,10.303,21.73,199.279,184.154,15.21,51.079,250.443,300.0,244.123,300.0,0.0,-0.0,minimize_cost,municipal,none,False,14516.741,5264.06,15000,inf,125.43,2400,37.629,42.789,1400,42.789,3500,42.789,6500,128.366,0.0,0.0,1.4,True
2020-05-24,409.082,30.42,439.502,0.0,398.533,4.856,5.693,0.0,398.533,4.856,5.693,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,2.59,77.472,329.02,409.082,30.42,409.082,0.0,0.0,0.0,398.533,4.856,5.693,264.715,321.348,510.0,0.0,31.9,119.306,24.886,0.0,23.912,0.291,0.683,3.636,9.091,19.173,176.092,164.51,15.21,45.914,225.634,300.0,238.608,300.0,0.0,0.0,minimize_cost,municipal,none,False,14630.004,5593.08,15000,inf,110.674,2400,33.202,37.755,1400,37.755,3500,37.755,6500,113.264,0.0,0.0,1.4,True
2020-05-25,457.8,30.42,488.22,0.0,446.444,5.156,6.2,0.0,446.444,5.156,6.2,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,2.245,67.142,388.413,457.8,30.42,457.8,0.0,0.0,0.0,446.444,5.156,6.2,250.6,273.398,510.0,0.0,27.647,103.399,27.84,0.0,26.787,0.309,0.744,3.151,7.879,16.617,158.886,194.207,15.21,40.749,250.166,300.0,233.092,300.0,0.0,-0.0,minimize_cost,municipal,none,False,14728.167,5981.493,15000,inf,95.917,2400,28.775,32.721,1400,32.721,3500,32.721,6500,98.162,0.0,0.0,1.4,True
2020-05-26,453.758,30.42,484.178,0.0,442.633,4.978,6.147,0.0,442.633,4.978,6.147,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,1.9,56.812,395.046,453.758,30.42,453.758,0.0,0.0,0.0,442.633,4.978,6.147,243.758,264.567,510.0,0.0,23.394,87.491,27.595,0.0,26.558,0.299,0.738,2.667,6.667,14.06,138.48,197.523,15.21,35.584,248.317,300.0,227.577,300.0,0.0,0.0,minimize_cost,municipal,none,False,14811.227,6376.539,15000,inf,81.161,2400,24.348,27.687,1400,27.687,3500,27.687,6500,83.06,0.0,0.0,1.4,True
2020-05-27,457.85,30.42,488.27,0.0,446.444,5.033,6.373,0.0,446.444,5.033,6.373,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,1.554,46.483,409.813,457.85,30.42,457.85,0.0,0.0,0.0,446.444,5.033,6.373,236.139,252.411,510.0,0.0,19.14,71.584,27.854,0.0,26.787,0.302,0.765,2.182,5.454,11.504,118.578,204.906,15.21,30.42,250.536,300.0,222.061,300.0,0.0,0.0,minimize_cost,municipal,none,False,14879.185,6786.352,15000,inf,66.404,2400,19.921,22.653,1400,22.653,3500,22.653,6500,67.958,0.0,0.0,1.4,True
2020-05-28,421.084,30.42,451.504,0.0,410.511,4.6,5.973,0.0,410.511,4.6,5.973,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,1.209,36.153,383.722,421.084,30.42,421.084,0.0,0.0,0.0,410.511,4.6,5.973,231.435,254.66,510.0,0.0,14.887,55.676,25.624,0.0,24.631,0.276,0.717,1.697,4.242,8.948,96.187,191.861,15.21,25.255,232.326,300.0,216.546,300.0,0.0,0.0,minimize_cost,municipal,none,False,14932.042,7170.073,15000,inf,51.648,2400,15.494,17.619,1400,17.619,3500,17.619,6500,52.857,0.0,0.0,1.4,True
2020-05-29,419.538,30.42,449.958,0.0,408.878,4.567,6.093,0.0,408.878,4.567,6.093,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,0.863,25.824,392.851,419.538,30.42,419.538,0.0,0.0,0.0,408.878,4.567,6.093,223.663,241.525,510.0,0.0,10.633,39.769,25.538,0.0,24.533,0.274,0.731,1.212,3.03,6.391,75.94,196.425,15.21,20.09,231.725,300.0,211.031,300.0,0.0,0.0,minimize_cost,municipal,none,False,14969.796,7562.924,15000,inf,36.891,2400,11.067,12.585,1400,12.585,3500,12.585,6500,37.755,0.0,0.0,1.4,True
2020-05-30,485.651,30.42,516.071,0.0,473.122,5.289,7.24,0.0,473.122,5.289,7.24,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,0.518,15.494,469.639,485.651,30.42,485.651,0.0,0.0,0.0,473.122,5.289,7.24,213.628,217.825,510.0,0.0,6.38,23.861,29.573,0.0,28.387,0.317,0.869,0.727,1.818,3.835,59.814,234.819,15.21,14.925,264.954,300.0,205.515,300.0,0.0,0.0,minimize_cost,municipal,none,False,14992.449,8032.563,15000,inf,22.135,2400,6.64,7.551,1400,7.551,3500,7.551,6500,22.653,0.0,0.0,1.4,True
2020-05-31,480.16,30.42,510.58,0.0,467.678,5.189,7.293,0.0,467.678,5.189,7.293,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,0.173,5.165,474.823,480.16,30.42,480.16,0.0,0.0,0.0,467.678,5.189,7.293,206.892,209.184,510.0,0.0,2.127,7.954,29.247,0.0,28.061,0.311,0.875,0.242,0.606,1.278,39.328,237.411,15.21,6.171,258.792,300.0,200.0,300.0,0.0,0.0,minimize_cost,municipal,none,False,15000.0,8507.385,15000,inf,7.378,2400,2.213,2.517,1400,2.517,3500,2.517,6500,7.551,0.0,0.0,1.4,True
2020-06-01,496.594,30.42,527.014,0.0,484.011,5.156,7.427,0.0,484.011,5.156,7.427,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,16.066,480.528,0.0,496.594,30.42,496.594,0.0,0.0,0.0,484.011,5.156,7.427,322.724,510.0,510.0,0.0,197.867,660.726,30.241,0.0,29.041,0.309,0.891,22.555,56.387,118.925,888.834,0.0,15.21,247.442,262.652,300.0,510.0,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,702.534,0.0,15000,inf,686.468,2400,205.94,234.178,1400,234.178,3500,234.178,6500,702.534,0.0,0.0,1.25,True
2020-06-02,422.732,30.42,453.152,0.0,412.689,4.056,5.987,0.0,412.689,4.056,5.987,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,13.677,409.055,0.0,422.732,30.42,422.732,0.0,0.0,0.0,412.689,4.056,5.987,510.0,510.0,510.0,0.0,168.437,562.451,25.722,0.0,24.761,0.243,0.718,19.2,48.0,101.237,756.61,0.0,15.21,211.706,226.916,300.0,510.0,300.0,0.0,-0.0,minimize_cost,gw_treated,none,False,1300.576,0.0,15000,inf,584.365,2400,175.309,199.347,1400,199.347,3500,199.347,6500,598.041,0.0,0.0,1.25,True
2020-06-03,424.202,30.42,454.622,0.0,413.778,4.144,6.28,0.0,413.778,4.144,6.28,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,13.724,410.478,0.0,424.202,30.42,424.202,0.0,0.0,0.0,413.778,4.144,6.28,510.0,510.0,510.0,0.0,169.023,564.407,25.83,0.0,24.827,0.249,0.754,19.267,48.167,101.589,759.26,0.0,15.21,212.417,227.627,300.0,510.0,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,1900.697,0.0,15000,inf,586.397,2400,175.919,200.04,1400,200.04,3500,200.04,6500,600.121,0.0,0.0,1.25,True
2020-06-04,444.631,30.42,475.051,0.0,433.922,4.189,6.52,0.0,433.922,4.189,6.52,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,14.385,430.246,0.0,444.631,30.42,444.631,0.0,0.0,0.0,433.922,4.189,6.52,510.0,510.0,510.0,0.0,177.162,591.588,27.068,0.0,26.035,0.251,0.782,20.195,50.487,106.481,795.818,0.0,15.21,222.301,237.511,300.0,510.0,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,2529.719,0.0,15000,inf,614.637,2400,184.391,209.674,1400,209.674,3500,209.674,6500,629.022,0.0,0.0,1.25,True
2020-06-05,451.536,30.42,481.956,0.0,439.911,4.478,7.147,0.0,439.911,4.478,7.147,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,14.609,436.927,0.0,451.536,30.42,451.536,0.0,0.0,0.0,439.911,4.478,7.147,510.0,510.0,510.0,0.0,179.914,600.775,27.522,0.0,26.395,0.269,0.858,20.508,51.271,108.135,808.211,0.0,15.21,225.642,240.852,300.0,510.0,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,3168.51,0.0,15000,inf,624.182,2400,187.255,212.93,1400,212.93,3500,212.93,6500,638.791,0.0,0.0,1.25,True
2020-06-06,467.796,30.42,498.216,0.0,455.7,4.589,7.507,0.0,455.7,4.589,7.507,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,15.135,452.661,0.0,467.796,30.42,467.796,0.0,0.0,0.0,455.7,4.589,7.507,510.0,510.0,510.0,0.0,186.392,622.409,28.518,0.0,27.342,0.275,0.901,21.247,53.117,112.029,837.319,0.0,15.21,233.509,248.719,300.0,510.0,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,3830.303,0.0,15000,inf,646.659,2400,193.998,220.598,1400,220.598,3500,220.598,6500,661.794,0.0,0.0,1.25,True
2020-06-07,462.686,30.42,493.106,0.0,450.8,4.433,7.453,0.0,450.8,4.433,7.453,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,14.969,447.717,0.0,462.686,30.42,462.686,0.0,0.0,0.0,450.8,4.433,7.453,510.0,510.0,510.0,0.0,184.356,615.611,28.208,0.0,27.048,0.266,0.894,21.015,52.537,110.805,828.175,0.0,15.21,231.036,246.246,300.0,510.0,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,4484.868,0.0,15000,inf,639.595,2400,191.879,218.188,1400,218.188,3500,218.188,6500,654.565,0.0,0.0,1.25,True
2020-06-08,431.749,30.42,462.169,0.0,420.856,4.0,6.893,0.0,420.856,4.0,6.893,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,13.968,417.781,0.0,431.749,30.42,431.749,0.0,0.0,0.0,420.856,4.0,6.893,510.0,510.0,510.0,0.0,172.03,574.448,26.318,0.0,25.251,0.24,0.827,19.61,49.024,103.396,772.796,0.0,15.21,216.068,231.278,300.0,510.0,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,5095.666,0.0,15000,inf,596.83,2400,179.049,203.599,1400,203.599,3500,203.599,6500,610.798,0.0,0.0,1.25,True
2020-06-09,457.927,30.42,488.347,0.0,445.356,4.544,8.027,0.0,445.356,4.544,8.027,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,14.815,443.112,0.0,457.927,30.42,457.927,0.0,0.0,0.0,445.356,4.544,8.027,510.0,510.0,510.0,0.0,182.46,609.279,27.957,0.0,26.721,0.273,0.963,20.799,51.996,109.665,819.696,0.0,15.21,228.734,243.944,300.0,510.0,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,5743.498,0.0,15000,inf,633.017,2400,189.905,215.944,1400,215.944,3500,215.944,6500,647.832,0.0,0.0,1.25,True
2020-06-10,496.796,30.42,527.216,0.0,482.922,4.967,8.907,0.0,482.922,4.967,8.907,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,16.073,480.723,0.0,496.796,30.42,496.796,0.0,0.0,0.0,482.922,4.967,8.907,510.0,510.0,510.0,0.0,197.947,660.994,30.342,0.0,28.975,0.298,1.069,22.564,56.41,118.974,889.283,0.0,15.21,247.54,262.75,300.0,510.0,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,6446.318,0.0,15000,inf,686.747,2400,206.024,234.273,1400,234.273,3500,234.273,6500,702.82,0.0,0.0,1.25,True
2020-06-11,457.027,30.42,487.447,0.0,444.267,4.533,8.227,0.0,444.267,4.533,8.227,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,14.607,436.882,5.538,457.027,30.42,457.027,0.0,0.0,0.0,444.267,4.533,8.227,510.0,510.0,510.0,0.0,179.895,600.712,27.915,0.0,26.656,0.272,0.987,20.506,51.265,108.123,808.522,2.769,15.21,225.619,243.598,300.0,504.277,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,7085.042,5.538,15000,inf,624.117,2400,187.235,212.908,1400,212.908,3500,212.908,6500,638.724,0.0,0.0,1.25,True
2020-06-12,472.283,30.42,502.703,0.0,458.967,4.689,8.627,0.0,458.967,4.689,8.627,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,64.692,407.591,0.0,472.283,30.42,472.283,0.0,0.0,0.0,458.967,4.689,8.627,506.365,510.0,510.0,0.0,182.216,560.438,28.854,0.0,27.538,0.281,1.035,20.771,51.927,109.518,771.508,0.0,15.21,210.974,226.184,300.0,1070.0,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,7732.007,5.538,15000,inf,582.274,2400,174.682,215.655,1400,215.655,3500,215.655,6500,646.965,0.0,0.0,1.25,True
2020-06-13,402.904,30.42,433.324,0.0,395.811,0.0,7.093,0.0,395.811,0.0,7.093,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,78.349,319.242,5.314,402.904,30.42,402.904,0.0,0.0,0.0,395.811,0.0,7.093,1070.0,1070.0,1070.0,0.0,150.515,491.632,24.6,0.0,23.749,0.0,0.851,17.157,42.893,90.465,666.747,2.657,15.21,166.799,184.666,300.0,1054.591,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,8266.415,10.852,15000,inf,456.06,2400,136.818,178.136,1400,178.136,3500,178.136,6500,534.408,0.0,0.0,1.4,True
2020-06-14,403.264,30.42,433.684,0.0,395.811,0.0,7.453,0.0,395.811,0.0,7.453,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,77.223,314.653,11.388,403.264,30.42,403.264,0.0,0.0,0.0,395.811,0.0,7.453,1058.537,1070.0,1070.0,0.0,148.351,484.566,24.643,0.0,23.749,0.0,0.894,16.911,42.276,89.165,657.56,5.694,15.21,164.505,185.409,300.0,1036.975,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,8793.143,22.24,15000,inf,449.505,2400,134.851,175.576,1400,175.576,3500,175.576,6500,526.728,0.0,0.0,1.4,True
2020-06-15,424.833,30.42,455.253,0.0,416.5,0.0,8.333,0.0,416.5,0.0,8.333,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,79.936,325.707,19.19,424.833,30.42,424.833,0.0,0.0,0.0,416.5,0.0,8.333,1046.679,1070.0,1070.0,0.0,153.563,501.59,25.99,0.0,24.99,0.0,1.0,17.505,43.762,92.297,681.143,9.595,15.21,170.032,194.837,300.0,1014.349,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,9338.375,41.43,15000,inf,465.296,2400,139.589,181.744,1400,181.744,3500,181.744,6500,545.232,0.0,0.0,1.4,True
2020-06-16,410.131,30.42,440.551,0.0,402.344,0.0,7.787,0.0,402.344,0.0,7.787,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,75.592,308.007,26.532,410.131,30.42,410.131,0.0,0.0,0.0,402.344,0.0,7.787,1029.293,1070.0,1070.0,0.0,145.218,474.331,25.075,0.0,24.141,0.0,0.934,16.553,41.383,87.281,644.624,13.266,15.21,161.182,189.658,300.0,993.057,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,9853.977,67.962,15000,inf,440.011,2400,132.003,171.867,1400,171.867,3500,171.867,6500,515.602,0.0,0.0,1.4,True
2020-06-17,435.231,30.42,465.651,0.0,426.844,0.0,8.387,0.0,426.844,0.0,8.387,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,78.634,320.405,36.191,435.231,30.42,435.231,0.0,0.0,0.0,426.844,0.0,8.387,1016.964,1070.0,1070.0,0.0,151.063,493.424,26.617,0.0,25.611,0.0,1.006,17.22,43.049,90.795,671.104,18.096,15.21,167.381,200.687,300.0,965.045,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,10390.333,104.153,15000,inf,457.722,2400,137.317,178.785,1400,178.785,3500,178.785,6500,536.356,0.0,0.0,1.4,True
2020-06-18,371.7,30.42,402.12,0.0,364.233,0.0,7.467,0.0,364.233,0.0,7.467,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,65.028,264.965,41.707,371.7,30.42,371.7,0.0,0.0,0.0,364.233,0.0,7.467,985.29,1070.0,1070.0,0.0,124.925,408.046,22.75,0.0,21.854,0.0,0.896,14.24,35.6,75.084,555.721,20.853,15.21,139.661,175.724,300.0,949.05,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,10833.883,145.86,15000,inf,378.522,2400,113.556,147.85,1400,147.85,3500,147.85,6500,443.55,0.0,0.0,1.4,True
2020-06-19,391.396,30.42,421.816,0.0,383.289,0.0,8.107,0.0,383.289,0.0,8.107,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,67.408,274.664,49.323,391.396,30.42,391.396,0.0,0.0,0.0,383.289,0.0,8.107,977.294,1070.0,1070.0,0.0,129.498,422.983,23.97,0.0,22.997,0.0,0.973,14.761,36.903,77.833,576.451,24.662,15.21,144.51,184.382,300.0,926.963,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,11293.669,195.183,15000,inf,392.378,2400,117.713,153.262,1400,153.262,3500,153.262,6500,459.786,0.0,0.0,1.4,True
2020-06-20,392.618,30.42,423.038,0.0,384.378,0.0,8.24,0.0,384.378,0.0,8.24,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,65.99,268.885,57.743,392.618,30.42,392.618,0.0,0.0,0.0,384.378,0.0,8.24,960.705,1070.0,1070.0,0.0,126.773,414.083,24.052,0.0,23.063,0.0,0.989,14.451,36.127,76.195,564.908,28.871,15.21,141.621,185.702,300.0,902.545,300.0,0.0,-0.0,minimize_cost,gw_treated,none,False,11743.78,252.926,15000,inf,384.121,2400,115.236,150.037,1400,150.037,3500,150.037,6500,450.111,0.0,0.0,1.4,True
2020-06-21,395.353,30.42,425.773,0.0,387.1,0.0,8.253,0.0,387.1,0.0,8.253,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,64.65,263.425,67.278,395.353,30.42,395.353,0.0,0.0,0.0,387.1,0.0,8.253,942.933,1070.0,1070.0,0.0,124.198,405.674,24.216,0.0,23.226,0.0,0.99,14.157,35.393,74.648,554.088,33.639,15.21,138.89,187.739,300.0,874.893,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,12184.751,320.204,15000,inf,376.321,2400,112.896,146.99,1400,146.99,3500,146.99,6500,440.971,0.0,0.0,1.4,True
2020-06-22,364.064,30.42,394.484,0.0,356.611,0.0,7.453,0.0,356.611,0.0,7.453,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,57.082,232.586,74.396,364.064,30.42,364.064,0.0,0.0,0.0,356.611,0.0,7.453,909.226,1070.0,1070.0,0.0,109.659,358.182,22.291,0.0,21.397,0.0,0.894,12.5,31.25,65.909,490.132,37.198,15.21,123.471,175.879,300.0,854.25,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,12574.099,394.601,15000,inf,332.266,2400,99.68,129.782,1400,129.782,3500,129.782,6500,389.347,0.0,0.0,1.4,True
2020-06-23,380.533,30.42,410.953,0.0,372.4,0.0,8.133,0.0,372.4,0.0,8.133,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,58.343,237.727,84.463,380.533,30.42,380.533,0.0,0.0,0.0,372.4,0.0,8.133,899.91,1070.0,1070.0,0.0,112.082,366.099,23.32,0.0,22.344,0.0,0.976,12.776,31.941,67.366,501.501,42.232,15.21,126.041,183.483,300.0,825.057,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,12972.051,479.064,15000,inf,339.61,2400,101.883,132.651,1400,132.651,3500,132.651,6500,397.953,0.0,0.0,1.4,True
2020-06-24,385.303,30.42,415.723,0.0,376.756,0.0,8.547,0.0,376.756,0.0,8.547,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,56.882,231.772,96.649,385.303,30.42,385.303,0.0,0.0,0.0,376.756,0.0,8.547,879.285,1070.0,1070.0,0.0,109.275,356.929,23.631,0.0,22.605,0.0,1.026,12.456,31.141,65.678,489.835,48.325,15.21,123.064,186.599,300.0,789.717,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,13360.036,575.713,15000,inf,331.103,2400,99.331,129.328,1400,129.328,3500,129.328,6500,387.985,0.0,0.0,1.4,True
2020-06-25,374.931,30.42,405.351,0.0,366.411,0.0,8.52,0.0,366.411,0.0,8.52,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,52.377,213.416,109.138,374.931,30.42,374.931,0.0,0.0,0.0,366.411,0.0,8.52,845.732,1070.0,1070.0,0.0,100.621,328.661,23.007,0.0,21.985,0.0,1.022,11.47,28.674,60.477,452.289,54.569,15.21,113.886,183.665,300.0,753.501,300.0,0.0,-0.0,minimize_cost,gw_treated,none,False,13717.293,684.851,15000,inf,304.88,2400,91.464,119.086,1400,119.086,3500,119.086,6500,357.257,0.0,0.0,1.4,True
2020-06-26,353.178,30.42,383.598,0.0,345.178,0.0,8.0,0.0,345.178,0.0,8.0,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,45.994,187.41,119.773,353.178,30.42,353.178,0.0,0.0,0.0,345.178,0.0,8.0,801.156,1070.0,1070.0,0.0,88.359,288.612,21.671,0.0,20.711,0.0,0.96,10.072,25.18,53.107,398.642,59.887,15.21,100.883,175.98,300.0,722.657,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,14031.017,804.624,15000,inf,267.729,2400,80.319,104.574,1400,104.574,3500,104.574,6500,313.723,0.0,0.0,1.4,True
2020-06-27,316.842,30.42,347.262,0.0,309.789,0.0,7.053,0.0,309.789,0.0,7.053,0.575,1.15,9.075,5.94,1.84,0.575,1.725,2.64,12.765,17.655,6.9,38.004,154.854,123.984,316.842,30.42,316.842,0.0,0.0,0.0,309.789,0.0,7.053,741.121,1070.0,1070.0,0.0,73.01,238.475,19.433,0.0,18.587,0.0,0.846,8.322,20.806,43.882,330.918,61.992,15.21,84.605,161.807,300.0,710.447,300.0,0.0,0.0,minimize_cost,gw_treated,none,False,14290.241,928.608,15000,inf,221.22,2400,66.366,86.408,1400,86.408,3500,86.408,6500,259.224,0.0,0.0,1.4,True
