day,well_1_extraction_m3,well_1_tds_ppm,well_1_pumping_kwh,well_2_extraction_m3,well_2_tds_ppm,well_2_pumping_kwh,well_3_extraction_m3,well_3_tds_ppm,well_3_pumping_kwh,gw_untreated_to_tank_m3,gw_treated_to_tank_m3,municipal_to_tank_m3,total_sourced_to_tank_m3,total_groundwater_extracted_m3,sourced_tds_ppm,treatment_feed_m3,treatment_max_feed_m3,treatment_reject_m3,treatment_energy_kwh,pumping_energy_kwh,municipal_cost,groundwater_cost,total_water_cost,delivered_tds_ppm,crop_tds_requirement_ppm,tds_exceedance_ppm,total_delivered_m3,tank_flush_delivered_m3,safety_flush_m3,look_ahead_drain_m3,deficit_m3,tank_volume_m3,tank_tds_ppm,total_energy_kwh,policy_strategy,policy_primary_source,policy_flush_reason,policy_deficit,gw_cap_used_month_m3,muni_cap_used_month_m3,gw_monthly_cap_m3,muni_monthly_cap_m3,prefill_m3
2024-06-21,145.346,1400,13.999,145.346,3500,34.997,145.346,6500,73.813,54.282,267.229,0.0,321.511,436.038,0.0,381.756,1200,114.527,293.952,122.809,0.0,137.204,137.204,969.064,1070.0,0.0,321.511,0.0,0.0,0.0,0.0,1000.0,970.661,416.761,minimize_cost,gw_treated,none,False,12710.097,0.0,inf,500,321.511
2024-06-22,148.359,1400,14.289,148.359,3500,35.723,148.359,6500,75.343,55.407,272.77,0.0,328.177,445.078,0.0,389.671,1200,116.901,300.047,125.355,0.0,139.974,139.974,970.661,1070.0,0.0,328.177,0.0,0.0,0.0,0.0,1000.0,971.767,425.402,minimize_cost,gw_treated,none,False,13155.175,0.0,inf,500,328.177
2024-06-23,151.153,1400,14.558,151.153,3500,36.396,151.153,6500,76.762,56.45,277.906,0.0,334.356,453.458,0.0,397.008,1200,119.102,305.696,127.715,0.0,142.542,142.542,971.767,1070.0,0.0,334.356,0.0,0.0,0.0,0.0,1000.0,972.525,433.412,minimize_cost,gw_treated,none,False,13608.634,0.0,inf,500,334.356
2024-06-24,151.373,1400,14.579,151.373,3500,36.449,151.373,6500,76.874,56.533,278.311,0.0,334.844,454.12,0.0,397.588,1200,119.276,306.142,127.902,0.0,142.745,142.745,972.525,1070.0,0.0,334.844,0.0,0.0,0.0,0.0,1000.0,973.029,434.044,minimize_cost,gw_treated,none,False,14062.754,0.0,inf,500,334.844
2024-06-25,161.128,1400,15.519,161.128,3500,38.798,161.128,6500,81.828,60.176,296.246,0.0,356.422,483.385,0.0,423.209,1200,126.963,325.871,136.144,0.0,151.712,151.712,973.029,1070.0,0.0,356.422,0.0,0.0,0.0,0.0,1000.0,973.387,462.015,minimize_cost,gw_treated,none,False,14546.139,0.0,inf,500,356.422
2024-06-26,144.322,1400,13.9,144.322,3500,34.751,144.322,6500,73.292,53.899,265.346,0.0,319.245,432.965,0.0,379.066,1200,113.72,291.881,121.943,0.0,136.262,136.262,973.387,1070.0,0.0,319.245,0.0,0.0,0.0,0.0,1000.0,973.593,413.824,minimize_cost,gw_treated,none,False,14979.103,0.0,inf,500,319.245
2024-06-27,151.554,1400,14.597,151.554,3500,36.492,151.554,6500,76.965,56.6,278.644,0.0,335.244,454.663,0.0,398.063,1200,119.419,306.508,128.055,0.0,142.911,142.911,973.593,1070.0,0.0,335.244,0.0,0.0,0.0,0.0,1000.0,973.74,434.563,minimize_cost,gw_treated,none,False,15433.766,0.0,inf,500,335.244
2024-06-28,148.139,1400,14.268,148.139,3500,35.67,148.139,6500,75.231,55.325,272.364,0.0,327.689,444.417,0.0,389.092,1200,116.728,299.601,125.169,0.0,139.771,139.771,973.74,1070.0,0.0,327.689,0.0,0.0,0.0,0.0,1000.0,973.836,424.77,minimize_cost,gw_treated,none,False,15878.183,0.0,inf,500,327.689
2024-06-29,92.464,1400,8.906,92.464,3500,22.264,92.464,6500,46.957,34.532,170.001,0.0,204.533,277.391,0.0,242.859,1200,72.858,187.001,78.126,0.0,88.59,88.59,973.836,1070.0,0.0,204.533,0.0,0.0,0.0,0.0,1000.0,973.876,265.128,minimize_cost,gw_treated,none,False,16155.573,0.0,inf,500,204.533
2024-06-30,84.266,1400,8.116,84.266,3500,20.29,84.266,6500,42.794,31.47,154.93,0.0,186.4,252.798,0.0,221.328,1200,66.398,170.423,71.2,0.0,81.054,81.054,973.876,1070.0,0.0,186.4,0.0,0.0,0.0,0.0,1000.0,973.905,241.623,minimize_cost,gw_treated,none,False,16408.372,0.0,inf,500,186.4
2024-07-01,77.696,1400,7.483,77.696,3500,18.708,77.696,6500,39.457,29.017,142.85,0.0,171.867,233.089,0.0,204.072,1200,61.222,157.135,65.649,0.0,75.014,75.014,973.905,1070.0,0.0,171.867,0.0,0.0,0.0,0.0,1000.0,973.927,222.784,minimize_cost,gw_treated,none,False,233.089,0.0,inf,500,171.867
2024-07-02,84.085,1400,8.099,84.085,3500,20.247,84.085,6500,42.702,31.403,154.597,0.0,186.0,252.256,0.0,220.853,1200,66.256,170.057,71.047,0.0,80.888,80.888,973.927,1070.0,0.0,186.0,0.0,0.0,0.0,0.0,1000.0,973.946,241.104,minimize_cost,gw_treated,none,False,485.344,0.0,inf,500,186.0
2024-07-03,86.557,1400,8.337,86.557,3500,20.842,86.557,6500,43.957,32.326,159.141,0.0,191.467,259.67,0.0,227.344,1200,68.203,175.055,73.135,0.0,83.16,83.16,973.946,1070.0,0.0,191.467,0.0,0.0,0.0,0.0,1000.0,973.963,248.191,minimize_cost,gw_treated,none,False,745.015,0.0,inf,500,191.467
2024-07-04,96.562,1400,9.3,96.562,3500,23.251,96.562,6500,49.038,36.063,177.537,0.0,213.6,289.687,0.0,253.625,1200,76.087,195.291,81.59,0.0,92.358,92.358,973.963,1070.0,0.0,213.6,0.0,0.0,0.0,0.0,1000.0,973.977,276.881,minimize_cost,gw_treated,none,False,1034.702,0.0,inf,500,213.6
2024-07-05,89.993,1400,8.668,89.993,3500,21.669,89.993,6500,45.702,33.609,165.458,0.0,199.067,269.978,0.0,236.368,1200,70.911,182.004,76.038,0.0,86.318,86.318,973.977,1070.0,0.0,199.067,0.0,0.0,0.0,0.0,1000.0,973.988,258.042,minimize_cost,gw_treated,none,False,1304.68,0.0,inf,500,199.067
2024-07-06,80.288,1400,7.733,80.288,3500,19.332,80.288,6500,40.773,29.985,147.615,0.0,177.6,240.864,0.0,210.879,1200,63.264,162.377,67.839,0.0,77.397,77.397,973.988,1070.0,0.0,177.6,0.0,0.0,0.0,0.0,1000.0,973.996,230.215,minimize_cost,gw_treated,none,False,1545.543,0.0,inf,500,177.6
2024-07-07,77.756,1400,7.489,77.756,3500,18.723,77.756,6500,39.488,29.039,142.961,0.0,172.0,233.269,0.0,204.23,1200,61.269,157.257,65.7,0.0,75.069,75.069,973.996,1070.0,0.0,172.0,0.0,0.0,0.0,0.0,1000.0,974.002,222.956,minimize_cost,gw_treated,none,False,1778.812,0.0,inf,500,172.0
2024-07-08,79.806,1400,7.686,79.806,3500,19.216,79.806,6500,40.529,29.805,146.728,0.0,176.533,239.417,0.0,209.612,1200,62.884,161.401,67.431,0.0,76.953,76.953,974.002,1070.0,0.0,176.533,0.0,0.0,0.0,0.0,1000.0,974.007,228.832,minimize_cost,gw_treated,none,False,2018.229,0.0,inf,500,176.533
2024-07-09,83.904,1400,8.081,83.904,3500,20.203,83.904,6500,42.61,31.335,154.265,0.0,185.6,251.713,0.0,220.378,1200,66.113,169.691,70.894,0.0,80.721,80.721,974.007,1070.0,0.0,185.6,0.0,0.0,0.0,0.0,1000.0,974.012,240.586,minimize_cost,gw_treated,none,False,2269.942,0.0,inf,500,185.6
2024-07-10,94.091,1400,9.062,94.091,3500,22.656,94.091,6500,47.783,35.14,172.993,0.0,208.133,282.273,0.0,247.133,1200,74.14,190.293,79.501,0.0,90.086,90.086,974.012,1070.0,0.0,208.133,0.0,0.0,0.0,0.0,1000.0,974.016,269.794,minimize_cost,gw_treated,none,False,2552.215,0.0,inf,500,208.133
2024-07-11,91.077,1400,8.772,91.077,3500,21.93,91.077,6500,46.253,34.014,167.453,0.0,201.467,273.232,0.0,239.218,1200,71.765,184.198,76.955,0.0,87.315,87.315,974.016,1070.0,0.0,201.467,0.0,0.0,0.0,0.0,1000.0,974.019,261.153,minimize_cost,gw_treated,none,False,2825.448,0.0,inf,500,201.467
2024-07-12,95.658,1400,9.213,95.658,3500,23.033,95.658,6500,48.579,35.725,175.875,0.0,211.6,286.975,0.0,251.25,1200,75.375,193.462,80.826,0.0,91.527,91.527,974.019,1070.0,0.0,211.6,0.0,0.0,0.0,0.0,1000.0,974.022,274.288,minimize_cost,gw_treated,none,False,3112.423,0.0,inf,500,211.6
2024-07-13,89.148,1400,8.586,89.148,3500,21.466,89.148,6500,45.273,33.294,163.906,0.0,197.2,267.445,0.0,234.152,1200,70.245,180.297,75.325,0.0,85.542,85.542,974.022,1070.0,0.0,197.2,0.0,0.0,0.0,0.0,1000.0,974.024,255.622,minimize_cost,gw_treated,none,False,3379.868,0.0,inf,500,197.2
2024-07-14,85.472,1400,8.232,85.472,3500,20.58,85.472,6500,43.406,31.921,157.146,0.0,189.067,256.415,0.0,224.495,1200,67.348,172.861,72.219,0.0,82.162,82.162,974.024,1070.0,0.0,189.067,0.0,0.0,0.0,0.0,1000.0,974.025,245.08,minimize_cost,gw_treated,none,False,3636.284,0.0,inf,500,189.067
2024-07-15,83.483,1400,8.041,83.483,3500,20.102,83.483,6500,42.396,31.178,153.489,0.0,184.667,250.448,0.0,219.27,1200,65.781,168.838,70.538,0.0,80.334,80.334,974.025,1070.0,0.0,184.667,0.0,0.0,0.0,0.0,1000.0,974.027,239.376,minimize_cost,gw_treated,none,False,3886.732,0.0,inf,500,184.667
2024-07-16,84.809,1400,8.168,84.809,3500,20.421,84.809,6500,43.069,31.673,155.927,0.0,187.6,254.426,0.0,222.753,1200,66.826,171.52,71.658,0.0,81.553,81.553,974.027,1070.0,0.0,187.6,0.0,0.0,0.0,0.0,1000.0,974.028,243.178,minimize_cost,gw_treated,none,False,4141.158,0.0,inf,500,187.6
2024-07-17,85.894,1400,8.273,85.894,3500,20.682,85.894,6500,43.62,32.078,157.922,0.0,190.0,257.681,0.0,225.603,1200,67.681,173.714,72.575,0.0,82.55,82.55,974.028,1070.0,0.0,190.0,0.0,0.0,0.0,0.0,1000.0,974.028,246.289,minimize_cost,gw_treated,none,False,4398.838,0.0,inf,500,190.0
2024-07-18,89.691,1400,8.639,89.691,3500,21.596,89.691,6500,45.549,33.496,164.904,0.0,198.4,269.073,0.0,235.577,1200,70.673,181.394,75.784,0.0,86.041,86.041,974.028,1070.0,0.0,198.4,0.0,0.0,0.0,0.0,1000.0,974.029,257.178,minimize_cost,gw_treated,none,False,4667.911,0.0,inf,500,198.4
2024-07-19,90.354,1400,8.702,90.354,3500,21.756,90.354,6500,45.886,33.744,166.123,0.0,199.867,271.063,0.0,237.318,1200,71.196,182.735,76.344,0.0,86.65,86.65,974.029,1070.0,0.0,199.867,0.0,0.0,0.0,0.0,1000.0,974.03,259.079,minimize_cost,gw_treated,none,False,4938.974,0.0,inf,500,199.867
2024-07-20,90.897,1400,8.755,90.897,3500,21.887,90.897,6500,46.161,33.947,167.12,0.0,201.067,272.69,0.0,238.743,1200,71.623,183.832,76.802,0.0,87.149,87.149,974.03,1070.0,0.0,201.067,0.0,0.0,0.0,0.0,1000.0,974.03,260.635,minimize_cost,gw_treated,none,False,5211.664,0.0,inf,500,201.067
2024-07-21,84.145,1400,8.104,84.145,3500,20.261,84.145,6500,42.732,31.425,154.708,0.0,186.133,252.436,0.0,221.011,1200,66.303,170.178,71.098,0.0,80.943,80.943,974.03,1070.0,0.0,186.133,0.0,0.0,0.0,0.0,1000.0,974.03,241.276,minimize_cost,gw_treated,none,False,5464.1,0.0,inf,500,186.133
2024-07-22,83.904,1400,8.081,83.904,3500,20.203,83.904,6500,42.61,31.335,154.265,0.0,185.6,251.713,0.0,220.378,1200,66.113,169.691,70.894,0.0,80.721,80.721,974.03,1070.0,0.0,185.6,0.0,0.0,0.0,0.0,1000.0,974.031,240.586,minimize_cost,gw_treated,none,False,5715.813,0.0,inf,500,185.6
2024-07-23,86.315,1400,8.313,86.315,3500,20.784,86.315,6500,43.834,32.236,158.697,0.0,190.933,258.946,0.0,226.71,1200,68.013,174.567,72.931,0.0,82.938,82.938,974.031,1070.0,0.0,190.933,0.0,0.0,0.0,0.0,1000.0,974.031,247.498,minimize_cost,gw_treated,none,False,5974.759,0.0,inf,500,190.933
2024-07-24,83.241,1400,8.017,83.241,3500,20.043,83.241,6500,42.273,31.088,153.045,0.0,184.133,249.724,0.0,218.636,1200,65.591,168.35,70.334,0.0,80.112,80.112,974.031,1070.0,0.0,184.133,0.0,0.0,0.0,0.0,1000.0,974.031,238.684,minimize_cost,gw_treated,none,False,6224.483,0.0,inf,500,184.133
2024-07-25,82.337,1400,7.93,82.337,3500,19.826,82.337,6500,41.814,30.75,151.383,0.0,182.133,247.011,0.0,216.261,1200,64.878,166.521,69.57,0.0,79.281,79.281,974.031,1070.0,0.0,182.133,0.0,0.0,0.0,0.0,1000.0,974.031,236.091,minimize_cost,gw_treated,none,False,6471.495,0.0,inf,500,182.133
2024-07-26,72.151,1400,6.949,72.151,3500,17.373,72.151,6500,36.641,26.946,132.654,0.0,159.6,216.452,0.0,189.506,1200,56.852,145.92,60.963,0.0,69.916,69.916,974.031,1070.0,0.0,159.6,0.0,0.0,0.0,0.0,1000.0,974.031,206.883,minimize_cost,gw_treated,none,False,6687.947,0.0,inf,500,159.6
2024-07-27,72.633,1400,6.996,72.633,3500,17.489,72.633,6500,36.886,27.126,133.541,0.0,160.667,217.899,0.0,190.773,1200,57.232,146.895,61.371,0.0,70.36,70.36,974.031,1070.0,0.0,160.667,0.0,0.0,0.0,0.0,1000.0,974.031,208.266,minimize_cost,gw_treated,none,False,6905.845,0.0,inf,500,160.667
2024-07-28,76.189,1400,7.338,76.189,3500,18.345,76.189,6500,38.692,28.454,140.079,0.0,168.533,228.567,0.0,200.113,1200,60.034,154.087,64.375,0.0,73.629,73.629,974.031,1070.0,0.0,168.533,0.0,0.0,0.0,0.0,1000.0,974.031,218.462,minimize_cost,gw_treated,none,False,7134.412,0.0,inf,500,168.533
2024-07-29,72.271,1400,6.961,72.271,3500,17.402,72.271,6500,36.702,26.991,132.876,0.0,159.867,216.814,0.0,189.823,1200,56.947,146.164,61.065,0.0,70.027,70.027,974.031,1070.0,0.0,159.867,0.0,0.0,0.0,0.0,1000.0,974.032,207.229,minimize_cost,gw_treated,none,False,7351.226,0.0,inf,500,159.867
2024-07-30,72.934,1400,7.025,72.934,3500,17.562,72.934,6500,37.039,27.238,134.095,0.0,161.333,218.802,0.0,191.564,1200,57.469,147.504,61.625,0.0,70.636,70.636,974.032,1070.0,0.0,161.333,0.0,0.0,0.0,0.0,1000.0,974.032,209.129,minimize_cost,gw_treated,none,False,7570.028,0.0,inf,500,161.333
2024-07-31,72.874,1400,7.019,72.874,3500,17.547,72.874,6500,37.008,27.216,133.984,0.0,161.2,218.622,0.0,191.406,1200,57.422,147.383,61.574,0.0,70.581,70.581,974.032,1070.0,0.0,161.2,0.0,0.0,0.0,0.0,1000.0,974.032,208.957,minimize_cost,gw_treated,none,False,7788.65,0.0,inf,500,161.2
2024-08-01,72.512,1400,6.984,72.512,3500,17.46,72.512,6500,36.825,27.081,133.319,0.0,160.4,217.537,0.0,190.456,1200,57.137,146.651,61.269,0.0,70.249,70.249,974.032,1070.0,0.0,160.4,0.0,0.0,0.0,0.0,1000.0,974.032,207.92,minimize_cost,gw_treated,none,False,217.537,0.0,inf,500,160.4
2024-08-02,70.523,1400,6.792,70.523,3500,16.981,70.523,6500,35.815,26.338,129.662,0.0,156.0,211.569,0.0,185.232,1200,55.569,142.628,59.588,0.0,68.42,68.42,974.032,1070.0,0.0,156.0,0.0,0.0,0.0,0.0,1000.0,974.032,202.216,minimize_cost,gw_treated,none,False,429.106,0.0,inf,500,156.0
2024-08-03,65.581,1400,6.316,65.581,3500,15.791,65.581,6500,33.305,24.492,120.575,0.0,145.067,196.742,0.0,172.25,1200,51.675,132.632,55.412,0.0,63.877,63.877,974.032,1070.0,0.0,145.067,0.0,0.0,0.0,0.0,1000.0,974.032,188.044,minimize_cost,gw_treated,none,False,625.848,0.0,inf,500,145.067
2024-08-04,70.342,1400,6.775,70.342,3500,16.937,70.342,6500,35.723,26.27,129.33,0.0,155.6,211.027,0.0,184.757,1200,55.427,142.263,59.435,0.0,68.254,68.254,974.032,1070.0,0.0,155.6,0.0,0.0,0.0,0.0,1000.0,974.032,201.698,minimize_cost,gw_treated,none,False,836.875,0.0,inf,500,155.6
2024-08-05,67.027,1400,6.456,67.027,3500,16.139,67.027,6500,34.039,25.032,123.235,0.0,148.267,201.082,0.0,176.05,1200,52.815,135.558,56.634,0.0,65.206,65.206,974.032,1070.0,0.0,148.267,0.0,0.0,0.0,0.0,1000.0,974.032,192.192,minimize_cost,gw_treated,none,False,1037.957,0.0,inf,500,148.267
2024-08-06,66.424,1400,6.398,66.424,3500,15.994,66.424,6500,33.733,24.807,122.126,0.0,146.933,199.273,0.0,174.466,1200,52.34,134.338,56.125,0.0,64.652,64.652,974.032,1070.0,0.0,146.933,0.0,0.0,0.0,0.0,1000.0,974.032,190.463,minimize_cost,gw_treated,none,False,1237.23,0.0,inf,500,146.933
2024-08-07,63.893,1400,6.154,63.893,3500,15.384,63.893,6500,32.447,23.862,117.471,0.0,141.333,191.678,0.0,167.816,1200,50.345,129.218,53.986,0.0,62.325,62.325,974.032,1070.0,0.0,141.333,0.0,0.0,0.0,0.0,1000.0,974.032,183.204,minimize_cost,gw_treated,none,False,1428.908,0.0,inf,500,141.333
2024-08-08,67.69,1400,6.52,67.69,3500,16.299,67.69,6500,34.376,25.28,124.453,0.0,149.733,203.07,0.0,177.79,1200,53.337,136.898,57.194,0.0,65.816,65.816,974.032,1070.0,0.0,149.733,0.0,0.0,0.0,0.0,1000.0,974.032,194.093,minimize_cost,gw_treated,none,False,1631.978,0.0,inf,500,149.733
2024-08-09,65.882,1400,6.345,65.882,3500,15.863,65.882,6500,33.457,24.605,121.128,0.0,145.733,197.645,0.0,173.041,1200,51.912,133.241,55.666,0.0,64.153,64.153,974.032,1070.0,0.0,145.733,0.0,0.0,0.0,0.0,1000.0,974.032,188.908,minimize_cost,gw_treated,none,False,1829.623,0.0,inf,500,145.733
2024-08-10,61.482,1400,5.922,61.482,3500,14.804,61.482,6500,31.223,22.961,113.039,0.0,136.0,184.445,0.0,161.484,1200,48.445,124.343,51.949,0.0,60.108,60.108,974.032,1070.0,0.0,136.0,0.0,0.0,0.0,0.0,1000.0,974.032,176.291,minimize_cost,gw_treated,none,False,2014.068,0.0,inf,500,136.0
2024-08-11,60.337,1400,5.811,60.337,3500,14.528,60.337,6500,30.641,22.534,110.933,0.0,133.467,181.01,0.0,158.476,1200,47.543,122.027,50.981,0.0,59.056,59.056,974.032,1070.0,0.0,133.467,0.0,0.0,0.0,0.0,1000.0,974.032,173.008,minimize_cost,gw_treated,none,False,2195.078,0.0,inf,500,133.467
2024-08-12,57.202,1400,5.509,57.202,3500,13.773,57.202,6500,29.049,21.363,105.17,0.0,126.533,171.606,0.0,150.243,1200,45.073,115.687,48.332,0.0,56.174,56.174,974.032,1070.0,0.0,139.6,0.0,0.0,0.0,0.0,986.933,974.032,164.019,minimize_cost,gw_treated,none,False,2366.684,0.0,inf,500,126.533
2024-08-13,0.0,1400,0.0,0.0,3500,0.0,0.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,974.032,1070.0,0.0,126.533,0.0,0.0,0.0,0.0,860.4,974.032,0.0,minimize_cost,tank_stock,none,False,2366.684,0.0,inf,500,0.0
2024-08-14,0.0,1400,0.0,0.0,3500,0.0,0.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,860.4,974.032,0.0,minimize_cost,none,none,False,2366.684,0.0,inf,500,0.0
2024-08-15,0.0,1400,0.0,0.0,3500,0.0,0.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,860.4,974.032,0.0,minimize_cost,none,none,False,2366.684,0.0,inf,500,0.0
2024-08-16,0.0,1400,0.0,0.0,3500,0.0,0.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,860.4,974.032,0.0,minimize_cost,none,none,False,2366.684,0.0,inf,500,0.0
2024-08-17,0.0,1400,0.0,0.0,3500,0.0,0.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,860.4,974.032,0.0,minimize_cost,none,none,False,2366.684,0.0,inf,500,0.0
2024-08-18,0.0,1400,0.0,0.0,3500,0.0,0.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,860.4,974.032,0.0,minimize_cost,none,none,False,2366.684,0.0,inf,500,0.0
2024-08-19,0.0,1400,0.0,0.0,3500,0.0,0.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,860.4,974.032,0.0,minimize_cost,none,none,False,2366.684,0.0,inf,500,0.0
2024-08-20,0.0,1400,0.0,0.0,3500,0.0,0.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,860.4,974.032,0.0,minimize_cost,none,none,False,2366.684,0.0,inf,500,0.0
2024-08-21,0.0,1400,0.0,0.0,3500,0.0,0.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,860.4,974.032,0.0,minimize_cost,none,none,False,2366.684,0.0,inf,500,0.0
2024-08-22,0.0,1400,0.0,0.0,3500,0.0,0.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,860.4,974.032,0.0,minimize_cost,none,none,False,2366.684,0.0,inf,500,0.0
2024-08-23,0.0,1400,0.0,0.0,3500,0.0,0.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,860.4,974.032,0.0,minimize_cost,none,none,False,2366.684,0.0,inf,500,0.0
2024-08-24,0.0,1400,0.0,0.0,3500,0.0,0.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,860.4,974.032,0.0,minimize_cost,none,none,False,2366.684,0.0,inf,500,0.0
2024-08-25,0.0,1400,0.0,0.0,3500,0.0,0.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,860.4,974.032,0.0,minimize_cost,none,none,False,2366.684,0.0,inf,500,0.0
2024-08-26,0.0,1400,0.0,0.0,3500,0.0,0.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,860.4,974.032,0.0,minimize_cost,none,none,False,2366.684,0.0,inf,500,0.0
2024-08-27,0.0,1400,0.0,0.0,3500,0.0,0.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,860.4,974.032,0.0,minimize_cost,none,none,False,2366.684,0.0,inf,500,0.0
2024-08-28,0.0,1400,0.0,0.0,3500,0.0,0.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,860.4,974.032,0.0,minimize_cost,none,none,False,2366.684,0.0,inf,500,0.0
2024-08-29,0.0,1400,0.0,0.0,3500,0.0,0.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,860.4,974.032,0.0,minimize_cost,none,none,False,2366.684,0.0,inf,500,0.0
2024-08-30,0.0,1400,0.0,0.0,3500,0.0,0.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,860.4,974.032,0.0,minimize_cost,none,none,False,2366.684,0.0,inf,500,0.0
2024-08-31,0.0,1400,0.0,0.0,3500,0.0,0.0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,860.4,974.032,0.0,minimize_cost,none,none,False,2366.684,0.0,inf,500,0.0
2024-09-01,85.894,1400,8.273,85.894,3500,20.682,85.894,6500,43.62,32.078,157.922,0.0,190.0,257.681,0.0,225.603,1200,67.681,173.714,72.575,0.0,82.55,82.55,974.032,1070.0,0.0,66.333,0.0,0.0,0.0,0.0,984.067,974.032,246.289,minimize_cost,gw_treated,none,False,257.681,0.0,inf,500,190.0
2024-09-02,38.094,1400,3.669,38.094,3500,9.173,38.094,6500,19.346,14.227,70.039,0.0,84.266,114.283,0.0,100.056,1200,30.017,77.043,32.187,0.0,38.609,38.609,974.032,1070.0,0.0,68.333,0.0,0.0,0.0,0.0,1000.0,974.032,109.23,minimize_cost,gw_treated,none,False,371.964,0.0,inf,500,84.266
2024-09-03,27.928,1400,2.69,27.928,3500,6.725,27.928,6500,14.183,10.43,51.348,0.0,61.778,83.784,0.0,73.354,1200,22.006,56.483,23.598,0.0,29.263,29.263,974.032,1070.0,0.0,61.778,0.0,0.0,0.0,0.0,1000.0,974.032,80.08,minimize_cost,gw_treated,none,False,455.748,0.0,inf,500,61.778
2024-09-04,27.074,1400,2.608,27.074,3500,6.519,27.074,6500,13.749,10.111,49.778,0.0,59.889,81.222,0.0,71.111,1200,21.333,54.756,22.876,0.0,28.478,28.478,974.032,1070.0,0.0,59.889,0.0,0.0,0.0,0.0,1000.0,974.032,77.632,minimize_cost,gw_treated,none,False,536.97,0.0,inf,500,59.889
2024-09-05,25.969,1400,2.501,25.969,3500,6.253,25.969,6500,13.188,9.698,47.746,0.0,57.444,77.906,0.0,68.208,1200,20.462,52.52,21.942,0.0,27.462,27.462,974.032,1070.0,0.0,57.444,0.0,0.0,0.0,0.0,1000.0,974.032,74.462,minimize_cost,gw_treated,none,False,614.876,0.0,inf,500,57.444
