# SOURCE: Derived from daily_weather_openfield-research.csv and pv_microclimate_factors-research.csv
# DATE: 2026-02-23
# DESCRIPTION: Daily weather under agri-PV panels (spatial average at crop level). Open-field weather adjusted by microclimate factors for density_variant=low (GCR=30%).
# UNITS: date=YYYY-MM-DD, temp_max_c=Celsius, temp_min_c=Celsius, solar_irradiance_kwh_m2=kWh/m2/day, wind_speed_ms=m/s, precip_mm=mm/day
# LOGIC: temp_new = temp_openfield + temp_adjustment_c (-0.80C); solar_new = solar_openfield * irradiance_multiplier (0.65); wind_new = wind_openfield * wind_speed_multiplier (0.95). Precipitation passed through unchanged (no panel interception in factors).
# DEPENDENCIES: daily_weather_openfield-*.csv, pv_microclimate_factors-*.csv
# ASSUMPTIONS: Microclimate factors represent spatial average across planted area. Panel height 3m, fixed-tilt 28deg. Values from peer-reviewed agri-PV studies.
# DENSITY_VARIANT: low (ground_coverage_pct=30)
date,temp_max_c,temp_min_c,solar_irradiance_kwh_m2,wind_speed_ms,precip_mm,weather_scenario_id
2021-12-21,17.29,10.42,2.58,5.7,0.0,001
2021-12-22,18.78,11.72,2.54,5.42,0.0,001
2021-12-23,18.94,12.29,2.05,5.61,0.0,001
2021-12-24,19.29,12.8,2.45,6.32,0.0,001
2021-12-25,19.46,10.84,2.66,4.09,0.0,001
2021-12-26,21.49,13.37,2.63,4.08,0.0,001
2021-12-27,20.83,14.31,2.55,3.52,0.0,001
2021-12-28,19.94,14.63,1.85,4.92,0.0,001
2021-12-29,18.28,12.82,2.53,5.89,0.0,001
2021-12-30,21.07,13.93,2.16,3.14,0.0,001
2021-12-31,22.02,15.45,1.48,3.15,0.36,001
2022-01-01,18.84,14.67,1.57,3.55,5.13,001
2022-01-02,19.23,13.72,2.45,6.38,1.04,001
2022-01-03,19.34,13.45,2.15,5.23,0.06,001
2022-01-04,18.88,13.07,2.76,4.08,0.0,001
2022-01-05,19.37,14.46,2.8,3.08,0.0,001
2022-01-06,21.69,14.59,2.63,1.25,0.0,001
2022-01-07,21.44,15.97,2.78,2.5,0.0,001
2022-01-08,22.12,15.73,2.67,2.56,0.0,001
2022-01-09,20.69,14.76,2.01,3.31,1.37,001
2022-01-10,18.61,11.81,2.52,4.86,0.0,001
2022-01-11,18.62,11.57,2.85,2.34,0.0,001
2022-01-12,20.81,14.64,2.18,2.51,0.0,001
2022-01-13,20.31,13.7,2.41,6.41,0.0,001
2022-01-14,17.33,11.93,2.87,7.09,0.0,001
2022-01-15,15.35,10.45,2.73,6.46,0.0,001
2022-01-16,16.22,9.97,2.56,5.82,0.16,001
2022-01-17,17.08,10.43,2.11,4.58,0.29,001
2022-01-18,15.73,9.22,2.97,4.01,0.0,001
2022-01-19,16.18,9.12,2.41,7.04,0.11,001
2022-01-20,15.76,7.71,3.01,5.32,0.0,001
2022-01-21,17.28,10.56,3.08,2.8,0.0,001
2022-01-22,16.97,10.9,3.09,5.59,0.0,001
2022-01-23,16.93,10.27,3.04,6.31,0.0,001
2022-01-24,15.8,10.3,3.06,5.78,0.0,001
2022-01-25,15.38,9.46,3.15,6.29,0.0,001
2022-01-26,16.26,9.12,2.54,7.75,0.01,001
2022-01-27,13.8,8.02,2.8,6.92,0.0,001
2022-01-28,15.2,8.41,3.07,5.11,0.0,001
2022-01-29,16.83,9.63,3.18,5.78,0.0,001
2022-01-30,18.07,11.47,3.24,5.95,0.0,001
2022-01-31,16.49,10.23,2.65,6.38,0.02,001
2022-02-01,17.37,11.15,2.82,2.81,0.0,001
2022-02-02,19.51,13.29,3.26,1.88,0.0,001
2022-02-03,21.17,12.67,2.98,4.34,0.0,001
2022-02-04,16.74,10.9,2.37,7.66,0.04,001
2022-02-05,16.45,10.49,2.94,6.9,0.01,001
2022-02-06,17.53,9.92,3.39,4.53,0.0,001
2022-02-07,20.58,12.16,3.44,4.13,0.0,001
2022-02-08,23.53,14.16,3.49,3.89,0.0,001
2022-02-09,21.76,13.32,3.51,7.18,0.0,001
2022-02-10,15.65,10.72,3.36,8.32,0.0,001
2022-02-11,18.8,10.04,3.41,4.75,0.0,001
2022-02-12,21.67,11.74,3.59,2.94,0.0,001
2022-02-13,22.31,14.1,3.63,2.8,0.0,001
2022-02-14,20.04,13.29,3.61,5.55,0.0,001
2022-02-15,20.76,13.18,3.63,6.21,0.0,001
2022-02-16,20.1,11.0,3.69,4.73,0.0,001
2022-02-17,18.89,14.24,2.25,3.76,0.0,001
2022-02-18,18.45,13.62,2.26,4.98,0.05,001
2022-02-19,17.42,11.96,2.5,8.43,5.67,001
2022-02-20,18.98,10.81,3.65,4.73,0.01,001
2022-02-21,20.61,13.69,3.58,3.23,0.0,001
2022-02-22,21.68,14.79,3.82,3.61,0.0,001
2022-02-23,23.15,15.66,3.6,2.94,0.0,001
2022-02-24,20.62,13.58,3.46,6.18,0.0,001
2022-02-25,18.49,12.41,3.63,6.39,0.0,001
2022-02-26,18.47,11.35,3.74,5.37,0.0,001
2022-02-27,20.83,13.15,3.89,4.19,0.0,001
2022-02-28,21.5,12.41,3.97,5.03,0.0,001
2022-03-01,23.28,13.74,4.01,4.15,0.0,001
2022-03-02,26.23,17.04,3.47,1.87,0.0,001
2022-03-03,19.87,15.45,3.11,7.79,0.0,001
2022-03-04,19.11,12.4,3.91,5.75,0.0,001
2022-03-05,22.01,14.94,3.44,3.76,0.0,001
2022-03-06,27.25,18.97,3.27,3.2,0.0,001
2022-03-07,22.8,15.54,3.75,7.09,0.0,001
2022-03-08,22.95,15.97,2.41,3.18,0.0,001
2022-03-09,26.85,17.59,3.61,4.58,0.0,001
2022-03-10,21.34,14.42,3.95,8.69,0.0,001
2022-03-11,16.64,11.77,3.91,9.02,0.0,001
2022-03-12,16.96,11.04,4.3,8.18,0.0,001
2022-03-13,20.31,9.08,4.41,6.6,0.0,001
2022-03-14,18.15,10.16,4.26,8.53,0.0,001
2022-03-15,16.96,9.32,4.32,8.87,0.0,001
2022-03-16,18.37,8.37,4.63,5.26,0.0,001
2022-03-17,19.08,11.03,4.54,4.25,0.0,001
2022-03-18,20.95,12.38,4.47,6.36,0.0,001
2022-03-19,20.06,12.78,4.48,6.43,0.0,001
2022-03-20,19.62,13.66,4.17,5.39,0.0,001
2022-03-21,19.58,13.39,3.55,6.17,0.35,001
2022-03-22,17.62,12.48,4.43,8.28,0.0,001
2022-03-23,17.6,11.25,4.6,6.47,0.0,001
2022-03-24,17.25,10.36,4.58,6.58,0.0,001
2022-03-25,17.64,10.7,4.54,7.29,0.0,001
2022-03-26,21.45,10.74,4.79,5.39,0.0,001
2022-03-27,23.58,11.09,4.91,5.6,0.0,001
2022-03-28,24.2,11.98,4.77,3.71,0.0,001
2022-03-29,25.47,14.95,4.04,2.73,0.0,001
2022-03-30,25.3,17.33,4.58,6.76,0.0,001
2022-03-31,26.37,17.6,4.69,2.53,0.0,001
2022-04-01,30.67,19.59,4.23,2.21,0.0,001
2022-04-02,30.69,21.81,4.38,2.69,0.0,001
2022-04-03,29.95,21.98,3.99,3.57,0.0,001
2022-04-04,32.17,20.6,4.29,4.22,0.0,001
2022-04-05,31.55,20.47,4.82,4.22,0.0,001
2022-04-06,33.65,23.05,4.38,4.74,0.0,001
2022-04-07,30.77,21.69,4.28,3.9,0.0,001
2022-04-08,34.96,23.07,4.32,2.6,0.0,001
2022-04-09,27.22,18.51,4.76,5.28,0.0,001
2022-04-10,29.23,18.83,4.72,3.7,0.0,001
2022-04-11,27.85,20.75,4.51,6.35,0.0,001
2022-04-12,23.25,17.22,5.04,8.97,0.0,001
2022-04-13,25.14,15.42,5.08,5.33,0.0,001
2022-04-14,27.25,16.64,5.06,6.42,0.0,001
2022-04-15,26.41,16.32,4.95,4.8,0.0,001
2022-04-16,28.75,18.16,4.67,4.23,0.0,001
2022-04-17,32.23,23.84,4.63,2.05,0.0,001
2022-04-18,30.5,23.31,3.8,4.1,0.0,001
2022-04-19,25.98,19.99,3.68,8.67,0.0,001
2022-04-20,25.41,16.4,5.26,7.04,0.0,001
2022-04-21,26.65,16.14,5.18,4.56,0.0,001
2022-04-22,26.45,17.84,4.36,4.67,0.0,001
2022-04-23,26.65,17.92,5.01,5.91,0.0,001
2022-04-24,26.62,17.34,4.89,3.9,0.0,001
2022-04-25,28.81,19.63,4.32,2.87,0.0,001
2022-04-26,32.12,21.18,4.59,2.22,0.0,001
2022-04-27,29.34,21.32,4.63,4.26,0.0,001
2022-04-28,28.13,18.9,4.99,4.55,0.0,001
2022-04-29,30.76,21.43,4.88,2.38,0.0,001
2022-04-30,33.6,22.86,4.75,4.09,0.0,001
2022-05-01,28.46,19.74,5.28,6.68,0.0,001
2022-05-02,30.33,21.07,4.95,2.53,0.0,001
2022-05-03,33.71,24.08,4.95,2.06,0.0,001
2022-05-04,26.67,21.59,4.85,8.09,0.0,001
2022-05-05,25.65,18.61,5.26,8.67,0.0,001
2022-05-06,25.78,16.35,5.36,8.16,0.0,001
2022-05-07,25.76,17.21,5.36,5.43,0.0,001
2022-05-08,28.52,20.22,5.03,3.52,0.0,001
2022-05-09,33.15,24.48,4.88,1.83,0.0,001
2022-05-10,28.93,22.19,5.24,6.21,0.0,001
2022-05-11,29.43,21.19,5.23,6.54,0.0,001
2022-05-12,29.23,21.36,4.82,4.63,0.0,001
2022-05-13,32.08,23.02,4.5,2.33,0.0,001
2022-05-14,34.59,25.3,4.77,3.45,0.0,001
2022-05-15,29.36,22.45,4.35,9.33,0.0,001
2022-05-16,29.74,22.07,4.69,8.11,0.0,001
2022-05-17,30.91,22.43,4.34,7.36,0.0,001
2022-05-18,31.46,20.5,5.29,5.03,0.0,001
2022-05-19,31.95,22.22,4.91,5.93,0.0,001
2022-05-20,32.63,22.83,4.11,4.9,0.0,001
2022-05-21,30.09,23.42,4.52,8.27,0.0,001
2022-05-22,27.77,21.69,4.52,9.5,0.0,001
2022-05-23,29.45,18.74,5.55,6.2,0.0,001
2022-05-24,30.22,21.1,5.56,4.66,0.0,001
2022-05-25,32.3,22.85,5.33,5.97,0.0,001
2022-05-26,34.32,21.76,4.77,5.92,0.0,001
2022-05-27,33.31,23.78,4.62,6.22,0.0,001
2022-05-28,31.51,22.84,4.8,5.65,0.0,001
2022-05-29,32.09,23.76,5.17,3.91,0.0,001
2022-05-30,33.59,24.1,5.26,4.53,0.0,001
2022-05-31,35.24,24.6,5.31,6.66,0.0,001
2022-06-01,30.17,22.96,5.34,7.92,0.0,001
2022-06-02,30.33,21.84,5.45,6.11,0.0,001
2022-06-03,31.54,23.06,4.48,5.67,0.0,001
2022-06-04,32.17,24.06,4.71,5.64,0.0,001
2022-06-05,33.01,26.16,5.06,5.67,0.0,001
2022-06-06,31.5,25.63,5.26,6.67,0.0,001
2022-06-07,31.25,23.51,5.46,5.91,0.0,001
2022-06-08,33.51,23.99,5.47,5.77,0.0,001
2022-06-09,34.89,24.98,5.46,4.4,0.0,001
2022-06-10,35.46,26.33,5.42,4.53,0.0,001
2022-06-11,36.01,25.9,5.44,4.72,0.0,001
2022-06-12,33.91,26.92,5.22,6.64,0.0,001
2022-06-13,30.65,25.14,5.55,6.56,0.0,001
2022-06-14,30.97,24.56,5.45,5.03,0.0,001
2022-06-15,32.07,24.63,5.37,6.43,0.0,001
2022-06-16,34.31,22.89,5.24,7.08,0.0,001
2022-06-17,31.85,23.69,5.04,7.41,0.0,001
2022-06-18,31.82,23.93,5.49,5.79,0.0,001
2022-06-19,31.65,23.93,5.43,7.17,0.0,001
2022-06-20,31.58,23.69,5.3,8.79,0.0,001
2022-06-21,33.28,23.17,5.25,9.98,0.0,001
2022-06-22,30.28,22.06,4.61,8.31,0.0,001
2022-06-23,32.7,21.7,5.42,5.14,0.0,001
2022-06-24,33.3,24.16,5.43,5.05,0.0,001
2022-06-25,32.77,25.28,5.34,6.09,0.0,001
2022-06-26,31.15,22.23,5.51,6.79,0.0,001
2022-06-27,32.8,23.19,5.21,6.16,0.0,001
2022-06-28,31.35,24.11,5.45,6.27,0.0,001
2022-06-29,31.18,24.38,5.42,5.18,0.0,001
2022-06-30,32.0,24.85,5.47,5.56,0.0,001
2022-07-01,31.27,25.0,5.31,5.63,0.0,001
2022-07-02,31.84,25.6,5.31,5.9,0.0,001
2022-07-03,32.61,24.84,5.36,4.49,0.0,001
2022-07-04,33.06,25.36,5.41,4.45,0.0,001
2022-07-05,33.17,26.52,5.31,4.69,0.0,001
2022-07-06,32.52,25.65,5.43,5.73,0.0,001
2022-07-07,32.45,24.43,5.43,6.21,0.0,001
2022-07-08,32.61,24.47,5.4,5.66,0.0,001
2022-07-09,32.4,24.99,5.29,7.19,0.0,001
2022-07-10,34.79,25.46,5.32,7.32,0.0,001
2022-07-11,31.21,25.23,5.23,6.64,0.0,001
2022-07-12,31.71,25.03,5.2,6.42,0.0,001
2022-07-13,34.56,25.36,4.99,8.0,0.0,001
2022-07-14,31.82,24.35,5.43,8.57,0.0,001
2022-07-15,31.1,23.28,5.34,8.09,0.0,001
2022-07-16,31.66,24.14,5.47,7.71,0.0,001
2022-07-17,32.4,23.72,5.25,7.69,0.0,001
2022-07-18,33.85,24.12,5.12,5.54,0.0,001
2022-07-19,34.26,26.61,5.16,4.66,0.0,001
2022-07-20,34.45,26.76,5.09,6.32,0.0,001
2022-07-21,33.99,26.34,4.89,8.26,0.0,001
2022-07-22,32.87,24.5,5.22,7.44,0.0,001
2022-07-23,35.37,24.46,5.29,7.7,0.0,001
2022-07-24,35.67,23.63,5.07,6.82,0.0,001
2022-07-25,33.87,24.59,5.26,5.08,0.0,001
2022-07-26,33.45,26.7,5.34,3.14,0.0,001
2022-07-27,33.76,25.85,5.37,5.08,0.0,001
2022-07-28,34.49,25.04,5.3,3.77,0.0,001
2022-07-29,34.38,26.13,5.05,6.18,0.0,001
2022-07-30,35.14,25.91,4.95,7.58,0.0,001
2022-07-31,33.06,25.53,5.25,6.68,0.0,001
2022-08-01,35.37,24.9,5.27,5.68,0.0,001
2022-08-02,33.53,26.49,5.11,5.15,0.0,001
2022-08-03,34.45,26.22,4.67,7.09,0.0,001
2022-08-04,34.89,26.96,4.22,6.04,0.0,001
2022-08-05,34.13,27.51,4.48,3.95,0.0,001
2022-08-06,34.71,27.8,4.56,5.25,0.0,001
2022-08-07,34.48,27.41,4.5,5.71,0.0,001
2022-08-08,34.22,28.05,4.56,6.99,0.0,001
2022-08-09,34.33,28.24,4.45,7.68,0.0,001
2022-08-10,33.79,27.53,4.63,7.54,0.0,001
2022-08-11,34.07,27.81,4.54,7.5,0.0,001
2022-08-12,33.33,26.85,4.67,7.61,0.0,001
2022-08-13,33.01,25.43,4.86,8.44,0.0,001
2022-08-14,35.15,24.44,4.78,7.78,0.0,001
2022-08-15,33.23,25.21,4.82,6.96,0.0,001
2022-08-16,33.56,25.71,4.81,6.97,0.0,001
2022-08-17,33.51,25.67,4.85,6.9,0.0,001
2022-08-18,33.67,25.36,4.81,7.02,0.0,001
2022-08-19,33.71,26.25,4.86,6.94,0.0,001
2022-08-20,33.07,26.0,4.86,5.45,0.0,001
2022-08-21,33.77,27.14,4.73,4.14,0.0,001
2022-08-22,34.11,26.89,4.86,4.54,0.0,001
2022-08-23,34.82,27.45,4.72,4.32,0.0,001
2022-08-24,36.38,28.01,4.78,3.63,0.0,001
2022-08-25,35.19,28.62,4.59,4.28,0.0,001
2022-08-26,32.99,26.07,4.65,6.22,0.0,001
2022-08-27,34.76,25.1,4.74,4.33,0.0,001
2022-08-28,35.02,26.46,4.48,5.06,0.0,001
2022-08-29,35.64,27.32,4.33,5.6,0.1,001
2022-08-30,34.32,27.32,4.29,6.45,0.03,001
2022-08-31,34.54,27.02,4.41,6.8,0.0,001
2022-09-01,34.92,26.7,4.3,7.06,0.0,001
2022-09-02,33.83,26.35,4.34,7.09,0.0,001
2022-09-03,34.15,26.73,4.32,8.21,0.0,001
2022-09-04,34.78,25.94,4.35,7.79,0.0,001
2022-09-05,32.46,25.93,4.48,7.59,0.0,001
2022-09-06,31.04,25.19,4.65,8.07,0.0,001
2022-09-07,31.18,24.64,4.68,6.61,0.0,001
2022-09-08,31.37,24.08,4.43,6.07,0.0,001
2022-09-09,32.49,24.54,4.47,5.77,0.0,001
2022-09-10,32.53,25.19,4.44,6.01,0.0,001
2022-09-11,31.82,24.6,4.56,6.95,0.0,001
2022-09-12,32.94,23.62,4.66,7.08,0.0,001
2022-09-13,32.62,24.78,4.54,6.2,0.0,001
2022-09-14,31.28,24.41,4.47,6.74,0.0,001
2022-09-15,30.64,23.1,4.4,6.59,0.0,001
2022-09-16,30.39,22.95,4.36,7.04,0.0,001
2022-09-17,30.2,23.32,4.32,5.95,0.0,001
2022-09-18,30.81,24.13,4.21,5.22,0.29,001
2022-09-19,30.78,24.01,4.32,6.0,0.0,001
2022-09-20,30.36,22.67,4.34,6.11,0.01,001
2022-09-21,29.39,22.47,4.35,6.39,0.0,001
2022-09-22,31.94,22.49,4.4,4.48,0.0,001
2022-09-23,33.59,25.63,4.28,3.2,0.0,001
2022-09-24,37.0,26.09,4.19,4.37,0.0,001
2022-09-25,37.5,26.01,4.1,3.71,0.0,001
2022-09-26,36.42,26.91,4.01,2.68,0.0,001
2022-09-27,34.13,26.9,4.11,4.06,0.0,001
2022-09-28,33.74,26.13,4.11,5.8,0.0,001
2022-09-29,36.23,24.51,4.1,3.79,0.0,001
2022-09-30,36.77,25.91,4.04,3.43,0.0,001
2022-10-01,36.71,26.16,3.96,4.25,0.0,001
2022-10-02,32.56,25.24,3.88,4.86,0.0,001
2022-10-03,31.93,25.52,3.99,4.1,0.0,001
2022-10-04,30.96,24.49,3.94,4.47,0.0,001
2022-10-05,31.6,24.34,3.85,5.52,0.0,001
2022-10-06,31.17,23.8,3.75,6.28,0.0,001
2022-10-07,29.93,24.13,3.72,8.72,0.0,001
2022-10-08,29.34,23.53,3.82,8.48,0.0,001
2022-10-09,29.24,21.85,3.94,7.07,0.0,001
2022-10-10,29.74,21.92,3.86,6.32,0.0,001
2022-10-11,30.81,22.95,3.81,4.72,0.0,001
2022-10-12,28.52,22.08,3.68,5.03,0.0,001
2022-10-13,28.52,22.06,3.76,6.0,0.0,001
2022-10-14,27.75,21.79,3.65,6.17,0.0,001
2022-10-15,28.5,22.18,3.55,3.04,0.0,001
2022-10-16,30.67,23.5,3.57,2.3,0.0,001
2022-10-17,28.94,22.69,3.42,6.45,0.0,001
2022-10-18,28.08,22.32,3.59,6.97,0.0,001
2022-10-19,28.19,21.7,3.44,6.64,0.0,001
2022-10-20,28.46,22.48,3.21,5.77,0.38,001
2022-10-21,27.76,22.13,3.13,6.45,0.03,001
2022-10-22,28.22,21.29,3.43,5.97,0.0,001
2022-10-23,26.83,20.92,3.34,6.52,0.0,001
2022-10-24,26.02,19.66,3.39,5.26,0.0,001
2022-10-25,27.33,20.75,3.41,2.39,0.02,001
2022-10-26,26.42,20.94,3.26,5.53,0.05,001
2022-10-27,27.25,21.51,3.33,4.58,0.0,001
2022-10-28,27.78,21.03,3.13,3.76,0.0,001
2022-10-29,27.21,21.38,3.25,3.7,0.0,001
2022-10-30,26.76,20.91,3.24,5.71,0.0,001
2022-10-31,27.46,20.84,3.19,6.31,0.0,001
2022-11-01,25.98,19.53,3.1,6.14,0.0,001
2022-11-02,26.41,18.9,3.19,5.83,0.0,001
2022-11-03,26.22,18.31,3.11,3.89,0.0,001
2022-11-04,26.93,19.96,2.98,4.61,0.0,001
2022-11-05,25.35,20.16,3.12,3.5,0.0,001
2022-11-06,25.74,20.27,3.12,2.97,0.0,001
2022-11-07,25.32,19.15,3.07,5.73,0.0,001
2022-11-08,24.46,18.12,3.13,6.22,0.0,001
2022-11-09,24.18,19.51,3.06,5.34,0.0,001
2022-11-10,24.34,18.08,3.07,3.95,0.0,001
2022-11-11,25.25,18.69,3.06,3.38,0.0,001
2022-11-12,25.74,18.26,3.0,3.35,0.0,001
2022-11-13,25.86,18.9,2.9,4.82,0.0,001
2022-11-14,26.03,19.29,2.87,5.23,0.0,001
2022-11-15,24.38,19.12,2.81,5.79,0.0,001
2022-11-16,23.01,17.53,2.7,6.22,0.0,001
2022-11-17,23.79,18.21,2.53,4.57,0.0,001
2022-11-18,24.47,17.33,2.7,4.47,0.0,001
2022-11-19,27.36,18.29,2.68,3.88,0.0,001
2022-11-20,26.96,18.77,2.74,2.49,0.0,001
2022-11-21,27.27,20.78,2.54,2.17,0.0,001
2022-11-22,25.17,20.1,2.18,5.5,0.0,001
2022-11-23,24.56,19.1,2.05,4.38,0.01,001
2022-11-24,22.54,17.28,2.46,6.27,0.0,001
2022-11-25,23.43,16.72,2.76,5.78,0.0,001
2022-11-26,23.42,16.5,2.8,4.97,0.01,001
2022-11-27,22.47,17.21,2.44,2.15,0.0,001
2022-11-28,25.21,19.0,1.85,1.65,0.25,001
2022-11-29,23.52,17.89,2.63,4.52,0.69,001
2022-11-30,23.59,18.21,2.75,0.9,0.0,001
2022-12-01,24.49,18.11,2.79,3.01,0.0,001
2022-12-02,24.37,17.76,2.77,3.76,0.0,001
2022-12-03,24.31,17.3,2.42,3.27,0.0,001
2022-12-04,25.47,17.98,2.51,5.06,0.0,001
2022-12-05,24.74,16.86,2.39,5.61,0.0,001
2022-12-06,22.98,15.49,2.52,5.36,0.0,001
2022-12-07,21.88,15.43,2.63,4.28,0.0,001
2022-12-08,23.05,16.68,2.55,5.07,0.0,001
2022-12-09,24.73,17.16,2.6,4.67,0.0,001
2022-12-10,24.32,17.3,2.61,3.45,0.0,001
2022-12-11,23.95,17.66,2.68,2.29,0.0,001
2022-12-12,24.64,17.3,2.59,2.03,0.0,001
2022-12-13,23.18,17.34,2.51,4.5,0.0,001
2022-12-14,22.39,16.78,2.49,4.33,0.0,001
2022-12-15,24.0,16.65,2.54,3.54,0.0,001
2022-12-16,25.22,17.13,2.55,2.54,0.0,001
2022-12-17,25.93,17.64,2.55,2.91,0.0,001
2022-12-18,26.14,17.63,2.48,2.31,0.0,001
2022-12-19,23.58,17.8,2.41,2.87,0.0,001
2022-12-20,22.48,17.33,2.44,5.17,0.0,001
2022-12-21,21.3,15.46,2.62,5.98,0.0,001
2022-12-22,19.76,15.41,1.81,3.11,0.0,001
2022-12-23,19.64,14.4,1.88,7.66,0.23,001
2022-12-24,19.39,14.29,1.99,4.63,0.38,001
2022-12-25,19.82,13.63,2.19,5.65,0.05,001
2022-12-26,19.03,14.5,1.93,7.12,0.18,001
2022-12-27,20.39,12.79,2.34,6.4,0.04,001
2022-12-28,19.24,13.06,2.7,3.15,0.02,001
2022-12-29,21.01,14.84,2.7,3.32,0.0,001
2022-12-30,20.88,13.89,2.66,3.59,0.0,001
2022-12-31,20.69,14.3,2.46,4.01,0.0,001
2023-01-01,22.47,15.25,2.12,2.24,0.09,001
2023-01-02,22.44,15.87,2.3,1.86,0.11,001
2023-01-03,20.76,15.2,2.2,3.42,0.46,001
2023-01-04,20.13,13.92,2.27,6.22,0.05,001
2023-01-05,19.66,13.35,2.61,4.17,0.03,001
2023-01-06,19.49,13.98,2.73,3.48,0.0,001
2023-01-07,19.99,14.23,2.26,3.31,0.0,001
2023-01-08,20.11,14.39,2.61,3.77,0.01,001
2023-01-09,18.16,13.73,2.25,6.43,0.58,001
2023-01-10,18.97,13.08,2.72,1.62,0.08,001
2023-01-11,20.28,14.92,2.85,1.91,0.0,001
2023-01-12,19.36,13.59,2.83,4.32,0.0,001
2023-01-13,18.36,12.22,2.65,4.71,0.0,001
2023-01-14,18.72,12.53,2.78,4.32,0.0,001
2023-01-15,19.05,13.16,2.8,3.74,0.0,001
2023-01-16,19.27,12.58,2.64,4.84,0.2,001
2023-01-17,19.21,12.82,2.94,3.06,0.0,001
2023-01-18,22.19,14.35,2.94,3.09,0.0,001
2023-01-19,22.76,14.62,2.98,2.23,0.0,001
2023-01-20,22.58,16.11,2.9,1.69,0.0,001
2023-01-21,22.03,15.01,2.92,4.62,0.0,001
2023-01-22,20.55,13.81,3.0,5.63,0.02,001
2023-01-23,22.75,14.45,2.92,3.84,0.0,001
2023-01-24,21.95,15.37,2.94,3.72,0.02,001
2023-01-25,23.16,14.68,2.85,4.08,0.01,001
2023-01-26,21.17,13.62,2.96,3.28,0.0,001
2023-01-27,23.89,15.84,3.11,3.64,0.0,001
2023-01-28,24.33,17.22,2.8,3.36,0.0,001
2023-01-29,24.52,17.53,2.64,1.69,0.0,001
2023-01-30,22.19,15.29,2.46,6.25,0.0,001
2023-01-31,17.66,14.0,3.14,7.74,0.0,001
2023-02-01,18.35,12.22,2.85,7.15,0.01,001
2023-02-02,17.16,10.7,3.24,6.02,0.0,001
2023-02-03,18.33,10.81,3.26,4.45,0.0,001
2023-02-04,18.53,12.51,3.21,6.12,0.0,001
2023-02-05,17.48,12.48,2.65,3.07,0.0,001
2023-02-06,17.0,11.5,3.02,7.35,0.0,001
2023-02-07,15.51,10.6,2.59,6.73,0.0,001
2023-02-08,15.81,10.17,2.97,6.15,0.0,001
2023-02-09,16.2,9.95,3.17,4.72,0.0,001
2023-02-10,19.87,12.98,3.29,6.31,0.0,001
2023-02-11,18.7,13.25,3.35,5.09,0.0,001
2023-02-12,17.98,11.08,2.89,5.8,0.0,001
2023-02-13,19.22,10.12,3.43,5.86,0.0,001
2023-02-14,19.08,10.04,3.39,7.5,0.0,001
2023-02-15,17.56,10.68,3.09,7.38,0.0,001
2023-02-16,17.72,10.7,3.56,5.54,0.0,001
2023-02-17,20.8,11.75,3.58,4.12,0.0,001
2023-02-18,21.97,12.46,3.52,3.9,0.0,001
2023-02-19,21.2,13.25,3.44,4.47,0.0,001
2023-02-20,20.35,13.42,3.58,6.57,0.0,001
2023-02-21,20.38,12.91,3.74,4.74,0.0,001
2023-02-22,20.67,12.23,3.69,5.99,0.0,001
2023-02-23,19.78,13.18,3.73,6.55,0.0,001
2023-02-24,20.78,13.12,3.81,5.87,0.0,001
2023-02-25,20.44,13.06,3.87,4.48,0.0,001
2023-02-26,21.31,13.91,3.89,4.11,0.0,001
2023-02-27,25.29,14.39,3.86,3.51,0.0,001
2023-02-28,26.62,17.62,3.84,3.36,0.0,001
2023-03-01,27.81,19.21,3.99,2.26,0.0,001
2023-03-02,28.08,19.86,4.06,2.01,0.0,001
2023-03-03,27.0,20.14,3.99,3.87,0.0,001
2023-03-04,27.3,17.71,3.99,3.02,0.0,001
2023-03-05,29.48,20.51,3.97,2.9,0.0,001
2023-03-06,24.46,17.94,3.7,8.8,0.0,001
2023-03-07,21.6,15.97,3.72,5.79,0.0,001
2023-03-08,21.07,14.44,3.39,8.22,0.0,001
2023-03-09,22.77,14.35,4.18,5.27,0.0,001
2023-03-10,24.09,17.3,4.29,2.19,0.0,001
2023-03-11,26.09,17.45,4.33,1.84,0.0,001
2023-03-12,25.13,16.38,4.3,4.29,0.0,001
2023-03-13,26.93,16.32,3.91,3.65,0.0,001
2023-03-14,24.62,16.26,1.94,5.9,0.8,001
2023-03-15,20.0,14.37,4.36,5.21,0.06,001
2023-03-16,22.78,15.82,4.45,1.34,0.0,001
2023-03-17,24.47,17.52,4.54,1.74,0.0,001
2023-03-18,24.41,16.49,4.27,5.23,0.0,001
2023-03-19,20.6,14.31,4.52,6.36,0.0,001
2023-03-20,19.51,13.25,3.98,7.1,0.0,001
2023-03-21,20.21,13.73,4.13,5.62,0.0,001
2023-03-22,22.69,15.6,4.02,1.42,0.0,001
2023-03-23,23.77,17.71,2.42,1.66,0.0,001
2023-03-24,27.12,20.27,3.96,3.11,0.01,001
2023-03-25,24.93,18.27,2.79,4.64,0.57,001
2023-03-26,22.42,16.3,4.06,7.53,0.07,001
2023-03-27,24.41,15.34,4.69,4.66,0.0,001
2023-03-28,25.35,16.99,4.75,4.6,0.0,001
2023-03-29,25.77,17.89,4.78,6.45,0.0,001
